icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,heading,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,timestamp
471efc,WMT771  ,Hungary,1784797434.0,1784797434,13.6392,42.3968,6096.0,False,126.59,292.71,0.0,,6416.04,,False,0,2026-07-23 09:04:03.321935
3d7f7c,FNK1    ,Germany,1784797434.0,1784797434,8.5022,54.6322,731.52,False,94.94,135.22,0.0,,822.96,7000,False,0,2026-07-23 09:04:03.321935
471efd,WMT4RQ  ,Hungary,1784797434.0,1784797434,12.8702,40.8777,10972.8,False,263.22,87.09,0.0,,11513.82,1245,False,0,2026-07-23 09:04:03.321935
40812e,EZY58HQ ,United Kingdom,1784797434.0,1784797435,-0.082,39.2747,9639.3,False,229.4,8.51,2.6,,10279.38,5330,False,0,2026-07-23 09:04:03.321935
e80279,LPE2402 ,Chile,1784797434.0,1784797434,-58.0506,-15.7597,10668.0,False,262.83,101.86,0.0,,11330.94,,False,0,2026-07-23 09:04:03.321935
801667,AIC2KJ  ,India,1784797435.0,1784797435,77.7828,25.9924,11399.52,False,239.79,338.61,-4.23,,12192.0,,False,0,2026-07-23 09:04:03.321935
51118b,VPC004  ,Estonia,1784797435.0,1784797435,12.5743,40.6372,11887.2,False,206.42,268.0,0.0,,12473.94,5214,False,0,2026-07-23 09:04:03.321935
40812d,EZY62MU ,United Kingdom,1784797435.0,1784797435,11.398,49.4396,11574.78,False,208.8,293.22,0.0,,11818.62,3570,False,0,2026-07-23 09:04:03.321935
51118a,MBU6VG  ,Estonia,1784797434.0,1784797435,9.5467,45.1968,10972.8,False,241.28,39.29,0.33,,11361.42,0401,False,0,2026-07-23 09:04:03.321935
44029f,AUA823H ,Austria,1784797428.0,1784797433,21.0658,42.1259,10668.0,False,249.59,145.33,-0.33,,11094.72,7104,False,0,2026-07-23 09:04:03.321935
511195,MBU9MH  ,Estonia,1784797434.0,1784797434,23.4992,41.3866,7802.88,False,205.53,299.71,6.83,,8145.78,,False,0,2026-07-23 09:04:03.321935
408134,BAW71LK ,United Kingdom,1784797435.0,1784797435,0.1805,51.2662,3665.22,False,146.46,305.42,-4.55,,3878.58,7513,False,0,2026-07-23 09:04:03.321935
511194,MBU7SE  ,Estonia,1784797434.0,1784797434,28.1029,36.4102,,True,0.45,258.75,,,,,False,0,2026-07-23 09:04:03.321935
a3689e,DAL928  ,United States,1784797431.0,1784797431,-149.9868,61.1743,,True,0.06,61.88,,,,,False,0,2026-07-23 09:04:03.321935
3d6004,DFIPO   ,Germany,1784797435.0,1784797435,11.4243,43.5574,6697.98,False,101.05,327.69,-0.65,,7002.78,5473,False,0,2026-07-23 09:04:03.321935
a46e6a,FFT4093 ,United States,1784797434.0,1784797434,-81.326,28.4372,,True,5.92,59.06,,,,,False,0,2026-07-23 09:04:03.321935
801672,AIC1JJ  ,India,1784797280.0,1784797280,79.4465,25.6254,10668.0,False,220.43,152.48,0.0,,11376.66,,False,0,2026-07-23 09:04:03.321935
801673,AXB611  ,India,1784797434.0,1784797434,77.1247,13.7746,11582.4,False,234.92,321.22,0.0,,12275.82,,False,0,2026-07-23 09:04:03.321935
a678d2,TWY10   ,United States,1784797434.0,1784797434,10.81,44.3381,10370.82,False,294.0,144.11,-6.18,,10767.06,1000,False,0,2026-07-23 09:04:03.321935
801670,AXB2882 ,India,1784797434.0,1784797435,89.488,24.9076,9822.18,False,237.85,219.65,5.2,,10439.4,2611,False,0,2026-07-23 09:04:03.321935
801671,AIC5BE  ,India,1784797435.0,1784797435,84.0375,22.4628,11087.1,False,240.14,326.89,2.6,,11803.38,2650,False,0,2026-07-23 09:04:03.321935
505f15,ENT4214 ,Slovakia,1784797434.0,1784797435,16.8766,45.9762,9144.0,False,229.39,12.7,0.0,,9395.46,1000,False,0,2026-07-23 09:04:03.321935
a94b50,UAL1652 ,United States,1784797435.0,1784797435,-102.0074,48.4342,10058.4,False,280.68,109.6,0.0,,10561.32,0031,False,0,2026-07-23 09:04:03.321935
861f3c,ANA778  ,Japan,1784797434.0,1784797435,135.5917,34.6564,960.12,False,101.86,315.41,-6.5,,990.6,3325,False,0,2026-07-23 09:04:03.321935
4acb43,SAS4842 ,Sweden,1784797435.0,1784797435,10.6281,53.4616,10370.82,False,198.45,3.57,0.0,,10530.84,3027,False,0,2026-07-23 09:04:03.321935
45e5d3,BIO11   ,Denmark,1784797434.0,1784797434,12.3476,44.7086,1912.62,False,63.28,89.53,0.0,,2034.54,6213,False,0,2026-07-23 09:04:03.321935
adda25,AVA044  ,United States,1784797434.0,1784797434,-94.6256,17.9365,10980.42,False,228.0,282.91,0.0,,11696.7,,False,0,2026-07-23 09:04:03.321935
ad0799,FDX1727 ,United States,1784797435.0,1784797435,-83.1351,33.1447,11277.6,False,257.96,154.61,0.98,,11993.88,4016,False,0,2026-07-23 09:04:03.321935
4b187d,SWR80   ,Switzerland,1784797435.0,1784797435,3.364,48.4326,10363.2,False,242.17,280.4,0.0,,10774.68,3032,False,0,2026-07-23 09:04:03.321935
aae1f1,AVA087  ,United States,1784797433.0,1784797433,-58.5289,-34.8227,,True,4.63,357.19,,,,2255,False,0,2026-07-23 09:04:03.321935
c01b5b,VN10    ,Canada,1784797433.0,1784797433,-97.2414,49.8973,213.36,False,12.01,189.87,0.0,,213.36,,False,0,2026-07-23 09:04:03.321935
3c65ad,DLH415  ,Germany,1784797435.0,1784797435,-4.9441,55.4299,11887.2,False,253.79,110.53,0.0,,12435.84,2260,False,0,2026-07-23 09:04:03.321935
8a040a,GIA612  ,Indonesia,1784797344.0,1784797401,106.949,-6.0741,2080.26,False,176.55,111.18,10.4,,2179.32,2366,False,0,2026-07-23 09:04:03.321935
8a040b,GIA317  ,Indonesia,1784797428.0,1784797428,106.429,-6.1612,685.8,False,112.31,165.14,-4.88,,716.28,6314,False,0,2026-07-23 09:04:03.321935
4b187a,SWR154  ,Switzerland,1784797435.0,1784797435,17.648,46.576,10668.0,False,270.79,101.4,0.0,,10911.84,3042,False,0,2026-07-23 09:04:03.321935
4b1883,SWR4Y   ,Switzerland,1784797434.0,1784797435,8.3485,47.6169,1211.58,False,118.78,118.45,-6.5,,1356.36,1000,False,0,2026-07-23 09:04:03.321935
4b1884,SWR6A   ,Switzerland,1784797434.0,1784797435,0.6549,48.9018,10972.8,False,245.18,283.72,0.0,,11475.72,3034,False,0,2026-07-23 09:04:03.321935
3455d9,VOE8CN  ,Spain,1784797434.0,1784797435,-5.737,41.7636,10363.2,False,219.0,162.5,0.0,,10942.32,5170,False,0,2026-07-23 09:04:03.321935
4b1886,SWR19C  ,Switzerland,1784797434.0,1784797435,1.0441,48.9173,12496.8,False,237.9,101.6,0.0,,12992.1,2004,False,0,2026-07-23 09:04:03.321935
a7124f,N555DF  ,United States,1784797432.0,1784797434,29.1433,34.6589,9738.36,False,214.94,305.06,0.0,,10370.82,2215,False,0,2026-07-23 09:04:03.321935
3c65c1,DLH894  ,Germany,1784797435.0,1784797435,17.2572,53.0028,11285.22,False,241.09,66.88,0.0,,11361.42,1000,False,0,2026-07-23 09:04:03.321935
3455d5,IBE02CR ,Spain,1784797435.0,1784797435,-7.5801,39.3871,11582.4,False,273.0,65.27,0.0,,12260.58,6536,False,0,2026-07-23 09:04:03.321935
4acb58,SAS849  ,Sweden,1784797435.0,1784797435,14.9537,59.8715,10363.2,False,213.9,276.63,0.0,,10492.74,1275,False,0,2026-07-23 09:04:03.321935
4acb59,SAS4697 ,Sweden,1784797434.0,1784797435,-3.757,48.3772,11277.6,False,244.59,212.72,0.0,,11826.24,1140,False,0,2026-07-23 09:04:03.321935
440251,ICL983  ,Austria,1784797434.0,1784797434,28.2832,37.1567,10355.58,False,242.46,318.87,-0.33,,10942.32,2277,False,0,2026-07-23 09:04:03.321935
0d0af1,VIV0555 ,Mexico,1784797435.0,1784797435,-88.3856,12.5955,11582.4,False,223.75,301.46,-0.33,,12352.02,2213,False,0,2026-07-23 09:04:03.321935
440250,,Austria,1784797429.0,1784797433,9.7061,47.4155,731.52,False,37.81,14.98,3.25,,838.2,,False,0,2026-07-23 09:04:03.321935
3d3831,DETNL   ,Germany,1784797418.0,1784797424,13.1079,54.4596,609.6,False,57.56,208.86,-0.65,,670.56,,False,0,2026-07-23 09:04:03.321935
0d11cc,VIV5030 ,Mexico,1784797433.0,1784797434,-116.7385,32.3637,3695.7,False,148.3,119.05,11.05,,3924.3,1467,False,0,2026-07-23 09:04:03.321935
4b1880,SWR16F  ,Switzerland,1784797434.0,1784797434,4.2641,48.311,8549.64,False,218.05,277.73,2.93,,8892.54,3036,False,0,2026-07-23 09:04:03.321935
4b1881,SWR8BC  ,Switzerland,1784797435.0,1784797435,-0.0611,43.489,12496.8,False,211.75,238.51,0.0,,13121.64,3037,False,0,2026-07-23 09:04:03.321935
a0f4a2,DAL219  ,United States,1784797435.0,1784797435,-2.0526,53.5679,10363.2,False,243.92,279.96,0.0,,10866.12,0762,False,0,2026-07-23 09:04:03.321935
44023f,EJU49NU ,Austria,1784797435.0,1784797435,8.1995,41.1143,6736.08,False,231.78,149.45,-4.88,,7200.9,3336,False,0,2026-07-23 09:04:03.321935
70801c,LAO886  ,Lao People's Democratic Republic,1784797426.0,1784797426,104.9816,21.1049,10355.58,False,240.51,223.7,0.0,,11049.0,,False,0,2026-07-23 09:04:03.321935
a8e2d6,DAL1566 ,United States,1784797435.0,1784797435,-106.1117,35.6353,11887.2,False,238.01,61.61,0.0,,12656.82,0713,False,0,2026-07-23 09:04:03.321935
4bc8e1,PGT353Z ,Turkey,1784797435.0,1784797435,23.8869,46.4859,10972.8,False,207.48,325.4,0.0,,11239.5,5365,False,0,2026-07-23 09:04:03.321935
3c5ee6,EWG11ZA ,Germany,1784797435.0,1784797435,-6.0672,40.9228,11590.02,False,257.74,27.84,0.0,,12222.48,4710,False,0,2026-07-23 09:04:03.321935
80168c,IGO1114 ,India,,1784797435,,,,False,6.43,323.44,,,,,False,0,2026-07-23 09:04:03.321935
0d11e4,VIV5018 ,Mexico,1784797428.0,1784797434,-112.6757,29.7534,11269.98,False,223.84,128.19,0.33,,12054.84,1414,False,0,2026-07-23 09:04:03.321935
3c5ee5,EWG4L   ,Germany,1784797435.0,1784797435,5.1163,42.12,10972.8,False,228.51,27.78,0.0,,11536.68,5314,False,0,2026-07-23 09:04:03.321935
46b83a,AEE681  ,Greece,1784797434.0,1784797434,14.8341,40.4716,6438.9,False,219.68,138.13,11.05,,6774.18,,False,0,2026-07-23 09:04:03.321935
3c5ee9,EWG92N  ,Germany,1784797434.0,1784797434,9.0913,53.6066,4495.8,False,165.06,35.87,-11.05,,4617.72,3417,False,0,2026-07-23 09:04:03.321935
4bc8cd,PGT2RJ  ,Turkey,1784797433.0,1784797434,28.2063,42.3067,10226.04,False,217.61,323.27,2.6,,10614.66,2275,False,0,2026-07-23 09:04:03.321935
3c65d4,DLH38J  ,Germany,1784797435.0,1784797435,-8.7668,41.5734,1661.16,False,104.13,168.02,-3.9,,1821.18,3734,False,0,2026-07-23 09:04:03.321935
4bc8cb,PGT75CK ,Turkey,1784797435.0,1784797435,14.1665,47.333,8214.36,False,187.38,304.82,-4.88,,8435.34,3255,False,0,2026-07-23 09:04:03.321935
80168a,AXB1522 ,India,1784797435.0,1784797435,88.4637,22.7915,807.72,False,75.45,185.48,-3.9,,693.42,3301,False,0,2026-07-23 09:04:03.321935
3c65d1,DLH7HH  ,Germany,1784797434.0,1784797434,6.3263,50.3568,11887.2,False,236.25,105.28,-0.33,,12237.72,3456,False,0,2026-07-23 09:04:03.321935
3c65c7,DLH1TN  ,Germany,1784797435.0,1784797435,9.7049,52.6296,11277.6,False,210.51,7.16,0.0,,11506.2,7723,False,0,2026-07-23 09:04:03.321935
3c65c5,DLH2UX  ,Germany,1784797420.0,1784797420,4.748,52.3006,,True,12.35,312.19,,,,1000,False,0,2026-07-23 09:04:03.321935
aded77,JBU454  ,United States,1784797435.0,1784797435,-102.4659,37.3964,10073.64,False,246.5,83.41,0.33,,10767.06,7222,False,0,2026-07-23 09:04:03.321935
3c65c8,DLH1CP  ,Germany,1784797394.0,1784797394,23.9511,37.9386,,True,3.09,306.56,,,,5630,False,0,2026-07-23 09:04:03.321935
e4a87e,PRETZ   ,Brazil,1784797434.0,1784797434,-4.5541,46.3267,12496.8,False,224.14,202.68,0.33,,13030.2,2162,False,0,2026-07-23 09:04:03.321935
3c5ee4,EWG20T  ,Germany,1784797435.0,1784797435,12.7137,38.9227,10965.18,False,224.47,351.03,0.0,,11559.54,1263,False,0,2026-07-23 09:04:03.321935
3c5ee3,EWG3ZX  ,Germany,1784797435.0,1784797435,13.6446,45.041,10668.0,False,251.73,134.83,-0.98,,11018.52,1000,False,0,2026-07-23 09:04:03.321935
3c5ee2,EWG61L  ,Germany,1784797435.0,1784797435,9.1101,50.1791,10972.8,False,208.46,338.88,0.0,,11231.88,1000,False,0,2026-07-23 09:04:03.321935
3c5ee1,EWG2X   ,Germany,1784797434.0,1784797434,-2.1646,55.2569,6278.88,False,183.78,301.38,-7.48,,6598.92,0126,False,0,2026-07-23 09:04:03.321935
800371,VTNAB   ,India,1784797434.0,1784797434,78.0738,13.3975,3589.02,False,140.83,173.5,-9.43,,3672.84,,False,0,2026-07-23 09:04:03.321935
3c65ce,DLH77Y  ,Germany,1784797435.0,1784797435,8.9734,48.2535,9906.0,False,222.2,8.66,-10.4,,10195.56,1000,False,0,2026-07-23 09:04:03.321935
3c5ef6,EWG51AV ,Germany,1784797429.0,1784797433,18.5863,43.4922,10203.18,False,222.93,327.63,5.2,,10576.56,,False,0,2026-07-23 09:04:03.321935
80169e,,India,1784797220.0,1784797220,87.7549,16.5948,10972.8,False,247.92,283.81,0.0,,,,False,0,2026-07-23 09:04:03.321935
3d1209,DEFBT   ,Germany,1784797298.0,1784797298,25.7773,45.6974,533.4,False,34.47,90.0,-2.28,,586.74,,False,0,2026-07-23 09:04:03.321935
a34291,UPS1232 ,United States,1784797434.0,1784797435,-78.0738,37.6753,3642.36,False,186.88,115.08,-8.78,,3794.76,6607,False,0,2026-07-23 09:04:03.321935
46b82b,AEE616  ,Greece,1784797434.0,1784797434,17.8384,42.3509,10972.8,False,213.27,313.24,0.0,,11391.9,2003,False,0,2026-07-23 09:04:03.321935
46b82c,AEE7LD  ,Greece,1784797435.0,1784797435,1.9431,39.6326,11277.6,False,207.72,266.45,-0.33,,11955.78,2076,False,0,2026-07-23 09:04:03.321935
3c5eed,EWG39KK ,Germany,1784797435.0,1784797435,16.2662,45.8726,1104.9,False,96.76,225.43,-4.55,,1211.58,7650,False,0,2026-07-23 09:04:03.321935
3c5eec,EWG2HA  ,Germany,1784797435.0,1784797435,4.6749,43.0251,11887.2,False,219.26,206.02,0.0,,12451.08,2511,False,0,2026-07-23 09:04:03.321935
4bc8da,PGT99TR ,Turkey,1784797434.0,1784797434,26.5261,42.5685,10972.8,False,215.16,295.34,0.0,,11384.28,3206,False,0,2026-07-23 09:04:03.321935
3c5eeb,EWG84G  ,Germany,1784797435.0,1784797435,15.1561,38.24,8183.88,False,197.26,345.96,8.45,,8663.94,,False,0,2026-07-23 09:04:03.321935
3c65e2,DLH82V  ,Germany,1784797434.0,1784797434,-3.4756,45.5396,10675.62,False,223.74,225.84,0.0,,11201.4,1000,False,0,2026-07-23 09:04:03.321935
3c65d7,DLH2JW  ,Germany,1784797435.0,1784797435,13.5199,37.9205,10675.62,False,246.43,172.56,-1.3,,11292.84,4370,False,0,2026-07-23 09:04:03.321935
3c65d5,DLH1CW  ,Germany,1784797434.0,1784797434,19.2676,47.4377,,True,12.86,281.25,,,,1000,False,0,2026-07-23 09:04:03.321935
44b2ad,BAF77   ,Belgium,1784797434.0,1784797434,2.5475,51.1036,3657.6,False,183.11,275.97,0.0,,3855.72,4423,False,0,2026-07-23 09:04:03.321935
e80242,LPE2483 ,Chile,1784797435.0,1784797435,-78.852,-8.5553,11277.6,False,230.5,151.03,0.0,,11993.88,,False,0,2026-07-23 09:04:03.321935
3c65d9,DLH2AC  ,Germany,1784797434.0,1784797434,12.4108,57.6928,1600.2,False,118.91,128.85,16.26,,1638.3,1000,False,0,2026-07-23 09:04:03.321935
3c5ef0,EWG21F  ,Germany,1784797435.0,1784797435,3.6736,52.5646,10660.38,False,233.56,110.23,0.0,,11071.86,4610,False,0,2026-07-23 09:04:03.321935
3c65ca,DLH4LX  ,Germany,1784797435.0,1784797435,10.2401,52.8171,10363.2,False,258.77,180.46,0.0,,10538.46,0743,False,0,2026-07-23 09:04:03.321935
3c5ef2,EWG8UC  ,Germany,1784797434.0,1784797434,8.9603,46.0559,10043.16,False,227.61,19.13,-5.2,,10401.3,2760,False,0,2026-07-23 09:04:03.321935
44025c,SKV557  ,Austria,1784797434.0,1784797435,13.8812,45.5371,2529.84,False,86.34,65.73,8.45,,2682.24,1000,False,0,2026-07-23 09:04:03.321935
a57b5a,UPS634  ,United States,1784797435.0,1784797435,-90.487,38.8925,876.3,False,112.28,207.27,-4.23,,929.64,6525,False,0,2026-07-23 09:04:03.321935
8851ea,THA324  ,Thailand,1784797434.0,1784797434,93.7601,18.9928,10668.0,False,249.24,133.75,0.0,,11361.42,0575,False,0,2026-07-23 09:04:03.321935
c0220d,,Canada,,1784797393,,,,False,263.54,110.45,0.0,,,,False,0,2026-07-23 09:04:03.321935
46b831,AEE5DL  ,Greece,1784797434.0,1784797435,10.5621,50.0947,11582.4,False,218.69,316.43,0.0,,11841.48,1000,False,0,2026-07-23 09:04:03.321935
43ee3b,VLZ89X  ,United Kingdom,1784797434.0,1784797435,16.0251,42.3995,11285.22,False,267.24,123.54,-0.33,,11742.42,5217,False,0,2026-07-23 09:04:03.321935
46b832,AEE3LK  ,Greece,1784797434.0,1784797434,25.9264,37.0494,10363.2,False,211.03,291.75,0.0,,10972.8,7232,False,0,2026-07-23 09:04:03.321935
a94b0a,UAL1075 ,United States,1784797435.0,1784797435,-111.3917,32.7624,9448.8,False,242.55,100.88,0.0,,10104.12,7371,False,0,2026-07-23 09:04:03.321935
46b830,AEE204  ,Greece,1784797432.0,1784797432,23.9546,37.9384,,True,13.89,216.56,,,,,False,0,2026-07-23 09:04:03.321935
c81d25,,New Zealand,1784797417.0,1784797417,172.6378,-42.4414,5486.4,False,126.52,194.6,0.0,,5478.78,,False,0,2026-07-23 09:04:03.321935
7c6b07,JST885  ,Australia,1784797435.0,1784797435,144.8356,-37.6649,,True,12.35,95.62,,,,1174,False,0,2026-07-23 09:04:03.321935
46b836,AEE629  ,Greece,1784797435.0,1784797435,6.7533,48.3731,8016.24,False,244.48,144.94,4.88,,8305.8,3507,False,0,2026-07-23 09:04:03.321935
44020c,EZS63BD ,Austria,1784797435.0,1784797435,-7.1005,40.389,10363.2,False,259.37,45.4,0.0,,10949.94,4741,False,0,2026-07-23 09:04:03.321935
44020a,AUA22FA ,Austria,1784797427.0,1784797434,16.5896,48.0928,152.4,False,51.94,343.9,-0.33,,220.98,7612,False,0,2026-07-23 09:04:03.321935
46b838,AEE9W   ,Greece,1784797434.0,1784797435,12.9802,48.3212,11590.02,False,214.78,318.98,-0.33,,11818.62,1000,False,0,2026-07-23 09:04:03.321935
440209,EJU84QM ,Austria,1784797434.0,1784797435,-2.5916,37.9071,10553.7,False,247.08,46.43,4.88,,11254.74,1457,False,0,2026-07-23 09:04:03.321935
a4c592,JBU345  ,United States,1784797435.0,1784797435,0.1184,42.076,7947.66,False,248.24,116.72,-14.96,,8465.82,1000,False,0,2026-07-23 09:04:03.321935
8851e6,THA407  ,Thailand,1784797435.0,1784797435,104.0776,2.0418,2910.84,False,128.47,331.28,-4.88,,3055.62,0715,False,0,2026-07-23 09:04:03.321935
861f00,JAL650  ,Japan,1784797435.0,1784797435,138.8004,34.1551,7536.18,False,220.62,67.08,-11.05,,8046.72,2440,False,0,2026-07-23 09:04:03.321935
46b821,AEE5CO  ,Greece,1784797435.0,1784797435,12.1091,41.556,3185.16,False,169.01,171.6,4.88,,3398.52,,False,0,2026-07-23 09:04:03.321935
46b824,AEE6AV  ,Greece,1784797435.0,1784797435,6.0132,47.9316,10972.8,False,218.69,290.95,0.0,,11323.32,2762,False,0,2026-07-23 09:04:03.321935
46b822,AEE710  ,Greece,1784797435.0,1784797435,2.6053,41.2533,1569.72,False,130.77,267.75,-2.28,,1729.74,1000,False,0,2026-07-23 09:04:03.321935
46b823,AEE991  ,Greece,1784797435.0,1784797435,24.1804,37.7398,3962.4,False,143.0,226.31,-4.88,,4183.38,5334,False,0,2026-07-23 09:04:03.321935
46b828,AEE624  ,Greece,1784797435.0,1784797435,5.9984,52.4233,4823.46,False,181.39,288.69,-10.73,,5029.2,1000,False,0,2026-07-23 09:04:03.321935
a83e49,FFT356  ,United States,1784797420.0,1784797420,-75.2382,39.8785,,True,0.0,196.88,,,,,False,0,2026-07-23 09:04:03.321935
861f1a,ANA455  ,Japan,1784797434.0,1784797434,132.5911,34.0928,10363.2,False,236.65,241.43,0.0,,11056.62,7352,False,0,2026-07-23 09:04:03.321935
50045c,T7FTH   ,San Marino,1784796359.0,1784797430,51.8158,26.1318,3230.88,False,239.71,130.56,0.65,,,1455,False,0,2026-07-23 09:04:03.321935
440236,OEFDD   ,Austria,1784797435.0,1784797435,12.4664,42.9633,937.26,False,56.75,8.86,0.33,,1043.94,2000,False,0,2026-07-23 09:04:03.321935
440234,OEFJT   ,Austria,1784797434.0,1784797434,9.5891,45.7825,4876.8,False,87.55,209.58,0.0,,5082.54,1000,False,0,2026-07-23 09:04:03.321935
4cc2a6,ICE500  ,Iceland,1784797183.0,1784797185,-8.7095,58.8603,11201.4,False,241.18,134.57,2.6,,11635.74,,False,0,2026-07-23 09:04:03.321935
ab6fbf,DAL25   ,United States,1784797434.0,1784797435,3.2513,45.8534,9144.0,False,224.34,295.68,0.0,,9555.48,4064,False,0,2026-07-23 09:04:03.321935
7c109a,DKC     ,Australia,1784797435.0,1784797435,145.3764,-38.0282,1127.76,False,53.68,282.17,0.0,,1181.1,7202,False,0,2026-07-23 09:04:03.321935
4acb5a,SAS4840 ,Sweden,1784797434.0,1784797435,14.4933,50.8639,11590.02,False,226.62,353.88,0.0,,11734.8,4553,False,0,2026-07-23 09:04:03.321935
44022d,AUA224  ,Austria,1784797411.0,1784797417,16.5698,48.1182,,True,0.06,205.31,,,,1000,False,0,2026-07-23 09:04:03.321935
44022b,,Austria,1784797430.0,1784797430,16.5677,48.1198,,True,1.03,115.31,,,,,False,0,2026-07-23 09:04:03.321935
a0311d,DAL8964 ,United States,1784797402.0,1784797402,-93.2057,44.8793,,True,0.06,317.81,,,,,False,0,2026-07-23 09:04:03.321935
50044d,DWC053  ,San Marino,1784797014.0,1784797433,51.1561,26.2415,12862.56,False,230.48,240.0,7.15,,,0502,False,0,2026-07-23 09:04:03.321935
aa9f6f,AAL705  ,United States,1784797435.0,1784797435,-8.1196,52.4451,10363.2,False,250.96,280.27,0.0,,10911.84,2546,False,0,2026-07-23 09:04:03.321935
a22dd9,N24CA   ,United States,1784797141.0,1784797141,-3.1225,57.1041,1440.18,False,82.23,349.18,0.0,,1577.34,0300,False,0,2026-07-23 09:04:03.321935
0d0abf,VOI7731 ,Mexico,1784797434.0,1784797434,-95.9984,28.572,11574.78,False,237.88,232.73,0.0,,12374.88,3174,False,0,2026-07-23 09:04:03.321935
500461,T7464   ,San Marino,1784797435.0,1784797435,-3.0707,47.2467,13716.0,False,255.23,192.69,0.0,,14272.26,5260,False,0,2026-07-23 09:04:03.321935
aa9f76,AVA245  ,United States,1784797411.0,1784797418,-77.4497,25.0783,12489.18,False,257.11,176.79,-0.33,,13174.98,2636,False,0,2026-07-23 09:04:03.321935
500463,T7ARES  ,San Marino,1784797430.0,1784797430,7.2034,43.6545,,True,0.06,135.0,,,,7346,False,0,2026-07-23 09:04:03.321935
a8320e,UPS11   ,United States,1784797434.0,1784797434,80.6825,27.2706,10965.18,False,265.13,295.02,0.0,,11711.94,,False,0,2026-07-23 09:04:03.321935
a8453e,TAI327  ,United States,1784797435.0,1784797435,-85.4828,24.1179,10980.42,False,251.54,187.28,0.0,,11673.84,7606,False,0,2026-07-23 09:04:03.321935
a091fd,FDX1435 ,United States,1784797435.0,1784797435,-82.1452,39.1339,11285.22,False,263.15,60.23,0.0,,11841.48,5650,False,0,2026-07-23 09:04:03.321935
8014a4,IGO230  ,India,1784797424.0,1784797434,72.742,18.9164,3200.4,False,173.71,164.89,6.83,,3253.74,,False,0,2026-07-23 09:04:03.321935
aa441c,UAL148  ,United States,1784797435.0,1784797435,-74.3317,40.3336,1257.3,False,139.28,12.8,-5.53,,1287.78,4657,False,0,2026-07-23 09:04:03.321935
aa07f9,UAL1924 ,United States,1784797435.0,1784797435,-80.0315,38.1743,10172.7,False,259.76,117.22,-8.78,,10744.2,5461,False,0,2026-07-23 09:04:03.321935
c0482a,ROU1917 ,Canada,1784797434.0,1784797435,-65.8078,46.0088,11590.02,False,184.04,266.31,-0.33,,12024.36,3630,False,0,2026-07-23 09:04:03.321935
a2d44b,OXF9832 ,United States,1784797435.0,1784797435,-112.6305,33.3756,2674.62,False,65.66,144.57,-3.9,,2796.54,1054,False,0,2026-07-23 09:04:03.321935
ac972c,FDX1780 ,United States,1784797435.0,1784797435,-82.9973,40.2073,10668.0,False,270.32,73.19,0.0,,11125.2,2146,False,0,2026-07-23 09:04:03.321935
8014b0,IGO6409 ,India,1784797433.0,1784797433,75.9224,31.5875,10355.58,False,231.21,16.02,0.33,,11049.0,,False,0,2026-07-23 09:04:03.321935
ac34a0,FDX5384 ,United States,1784797435.0,1784797435,44.4134,41.4056,10668.0,False,285.6,95.06,0.0,,11285.22,0653,False,0,2026-07-23 09:04:03.321935
